"","reference_area","ref_area","decade","var","contr_total","contr_unit_labor_cost","contr_unit_profit","contr_unit_tax","inflation_cpi","inflation_def"
"171","Japan","JPN","1990-1999","mean",NA,-0.197221759187965,NA,NA,0.412156852303948,-0.340242332113676
"172","Japan","JPN","1990-1999","sd",NA,0.860306297293521,NA,NA,0.916622706027592,0.711241312341191
"173","Japan","JPN","2000-2009","mean",NA,-0.47589727806771,NA,NA,-0.248891709366681,-1.0776748356146
"174","Japan","JPN","2000-2009","sd",NA,1.06940214236594,NA,NA,0.813931325052773,0.557018527562799
"175","Japan","JPN","2010-2019","mean",NA,0.0268011011115193,NA,NA,0.465908275879477,0.0143772577436706
"176","Japan","JPN","2010-2019","sd",NA,1.24700022856495,NA,NA,1.05381464872197,1.3193619350007
"177","Japan","JPN","2020-","mean",NA,0.426235114512142,NA,NA,-0.632087262452713,1.67273224578167
"178","Japan","JPN","2020-","sd",NA,1.13904062345267,NA,NA,0.142374809147944,1.91329249827332
"179","Japan","JPN",NA,"mean",NA,1.76923141480553,NA,NA,-0.0233879368409629,0.948217949972846
"180","Japan","JPN",NA,"sd",NA,2.13176935489788,NA,NA,0.665046597471104,0.522155658270637
"181","Latvia","LVA","1990-1999","mean",6.6692365755079,3.42346304393937,2.31370121551682,0.9320723160517,8.30643129300901,6.23598955742628
"182","Latvia","LVA","1990-1999","sd",4.98190186875367,4.25981056490476,2.49608633725076,1.49967580590347,6.25963582838599,4.87100670445706
"183","Latvia","LVA","2000-2009","mean",7.02233954333312,3.62321162669856,2.97111794957789,0.42800996705666,5.8653629352717,6.69767467867674
"184","Latvia","LVA","2000-2009","sd",6.7832698744445,5.5309217279706,1.9624974432908,0.974674456330477,4.41560287230863,6.75144373793493
"185","Latvia","LVA","2010-2019","mean",2.56378325099305,1.43677104139177,0.418648241306456,0.708363968294824,1.47653579716457,2.2787720757692
"186","Latvia","LVA","2010-2019","sd",1.71100761120304,2.32806541387989,2.40237828548719,0.661418777529085,1.84424878487823,1.9393734712767
"187","Latvia","LVA","2020-","mean",6.5390772181216,4.16065999717663,1.52909235051235,0.849324870432626,8.65034456574441,5.73248311398871
"188","Latvia","LVA","2020-","sd",3.78656034179304,3.71889733030657,3.93850720387374,2.13277011531362,8.13581516705255,4.24643930681474
"189","Latvia","LVA",NA,"mean",2.27072711085631,2.07947961031088,0.72381670733835,-0.53256920679292,0.226172397715829,2.19104348463198
"190","Latvia","LVA",NA,"sd",1.77848282406826,1.50674113740097,1.27747634141396,0.727739918183546,1.17219100462303,1.7885444042715
"191","Lithuania","LTU","1990-1999","mean",8.69474584609761,4.66541736874266,2.41658329730449,1.61274518005047,9.94215047252566,8.21166113991282
"192","Lithuania","LTU","1990-1999","sd",8.59921765567391,2.86711273898255,5.58320218653808,2.22723208584663,10.0612845581098,8.60556825205822
"193","Lithuania","LTU","2000-2009","mean",3.44675569795738,1.64183912563815,1.72880168796729,0.0761148843519287,3.02522868524731,3.2235799613647
"194","Lithuania","LTU","2000-2009","sd",4.7592606634034,3.07794044462922,2.61468338020798,0.95906616084517,3.57231660329,4.78937903040572
"195","Lithuania","LTU","2010-2019","mean",2.45387001785821,1.16281246524957,0.991171757050634,0.299885795558007,1.84832011735449,2.29972635459811
"196","Lithuania","LTU","2010-2019","sd",2.28380869152924,1.4861008057116,2.44494360709937,0.62689607557827,1.66071157791852,2.28864882852642
"197","Lithuania","LTU","2020-","mean",10.076973763406,5.18181053586641,3.00322107400742,1.89194215353213,9.71607762143503,9.36674427659836
"198","Lithuania","LTU","2020-","sd",5.50779882730845,1.83709480115995,4.64231704915513,2.4154346010522,8.35506912458101,5.3801080706353
"199","Lithuania","LTU",NA,"mean",2.39959087247866,2.48184776643104,1.11907139432717,-1.20132828827955,1.20529482523607,2.01413819445038
"200","Lithuania","LTU",NA,"sd",0.266785720269319,1.5411528757307,1.45989790243616,0.27927632734171,0.88668678188977,0.286383933936789
"201","Luxembourg","LUX","1990-1999","mean",2.8050392025598,0.674648350714376,1.49580348955021,0.634587362295215,1.1338040829136,2.35913613205854
"202","Luxembourg","LUX","1990-1999","sd",4.73562188704104,1.9354842796414,5.07512434189494,0.564472036488314,0.47021575442401,4.54813301827661
"203","Luxembourg","LUX","2000-2009","mean",3.5473848703269,1.84808977700126,1.39403410331133,0.30526099001431,2.34109781262758,3.28974058982647
"204","Luxembourg","LUX","2000-2009","sd",2.57143060836106,1.74348019851639,3.05898616829945,0.755380440760873,0.89594976499404,2.46939191581235
"205","Luxembourg","LUX","2010-2019","mean",2.45151874508916,1.25525064245099,0.927281751680935,0.268986350957237,1.64821712935683,2.2436241250673
"206","Luxembourg","LUX","2010-2019","sd",1.96769406028505,1.40212368376981,2.32106213020269,0.741671395901665,0.991363506564161,1.91774928592527
"207","Luxembourg","LUX","2020-","mean",4.77386879974534,3.19749636858582,1.07184316212972,0.5045292690298,4.00487092394094,4.46288061598523
"208","Luxembourg","LUX","2020-","sd",2.01624885552693,2.24733773789453,2.48012441659942,0.870408856646329,1.76132935944257,2.19630639809659
"209","Luxembourg","LUX",NA,"mean",4.44487608470943,1.89322374443625,2.54243356999489,0.00921877027829679,0.821862984792765,4.66513190214642
"210","Luxembourg","LUX",NA,"sd",1.64606926130271,0.731854692674988,2.25364574437662,0.364402650022809,0.453856787388923,2.68389373212679
"211","Netherlands","NLD","1990-1999","mean",1.87330754264728,0.85522945661551,0.696781518178517,0.321296567853251,2.04368503767194,1.83399796205499
"212","Netherlands","NLD","1990-1999","sd",0.762538469764476,0.535076790530562,1.07105507453721,0.208354340538296,0.195179314382896,0.763123474828132
"213","Netherlands","NLD","2000-2009","mean",2.50291729629523,1.16724168616936,1.0611042074442,0.274571402681673,2.12449727005762,2.44050844927537
"214","Netherlands","NLD","2000-2009","sd",1.21352312269662,1.08602681389319,1.19127132793456,0.550220554640149,1.00179623773269,1.22416091798916
"215","Netherlands","NLD","2010-2019","mean",1.2683989386903,0.378564921575594,0.630683730687803,0.2591502864269,1.61924108994567,1.22688725757567
"216","Netherlands","NLD","2010-2019","sd",1.01540374398356,0.836354033111435,0.825811632475767,0.367756955570594,0.866373129978905,1.02096773986379
"217","Netherlands","NLD","2020-","mean",5.94584482390559,1.52023218118065,3.13724100246256,1.28837164026237,5.15373214261791,5.51775565440785
"218","Netherlands","NLD","2020-","sd",1.72871956081056,2.16277426109679,1.039962598714,1.87751992604556,3.67535709365587,2.06985228711788
"219","Netherlands","NLD",NA,"mean",3.47773579384235,3.79647662580053,1.12764490780148,-1.44638573975967,1.27423433333055,2.33656508449963
"220","Netherlands","NLD",NA,"sd",1.07918224023192,1.58414237074216,0.952633586782832,1.24274800853168,0.257016156979292,0.25039770164295
"221","Norway","NOR","1990-1999","mean",3.51916996957725,2.03066622505761,0.955704811236283,0.532798933283364,2.11202551665455,3.2241138668089
"222","Norway","NOR","1990-1999","sd",3.82887929159333,1.59635091134994,4.4915206153564,0.532344927213207,0.591459964068213,3.54979358556572
"223","Norway","NOR","2000-2009","mean",5.54466681661164,1.89251438569589,3.39742615966504,0.254726271250712,2.0869219698167,5.07880015815666
"224","Norway","NOR","2000-2009","sd",6.77393763113778,1.19563977333719,6.65492809892916,0.544970375771245,1.25350551124727,6.45904905650665
"225","Norway","NOR","2010-2019","mean",2.64055744434618,1.33229396045072,0.997348932250278,0.310914551645179,2.11007916870493,2.47938226943966
"226","Norway","NOR","2010-2019","sd",3.7114870250571,0.841544347299645,3.48875758371471,0.260366435367599,0.856072892451976,3.74254434197646
"227","Norway","NOR","2020-","mean",15.6478046012366,1.89016623859006,13.4467897198889,0.310848642757621,4.75266440388743,11.1305931420026
"228","Norway","NOR","2020-","sd",23.7264345276672,1.00114289287531,24.4511046108498,0.478135027786105,1.4555515846033,20.2346999535001
"229","Norway","NOR",NA,"mean",-2.23150475791144,1.09189420027241,-2.95269883998081,-0.370700118203037,1.28613373077069,-2.63053898664162
"230","Norway","NOR",NA,"sd",1.56147786093757,0.790778535338934,1.33563874971604,0.641993831516708,0.194604292600076,1.72273036359482
"231","Poland","POL","1990-1999","mean",12.3097031690323,5.95220904523898,4.845513671455,1.51198045233833,13.3951432087672,12.1768975257021
"232","Poland","POL","1990-1999","sd",5.33990957291602,2.89010428697972,3.0644091703073,0.720100537728601,4.98930640950466,5.3563665223986
"233","Poland","POL","2000-2009","mean",3.51619088381508,0.838465240618754,2.35368799949252,0.3240376437038,3.52167748387729,3.29128720085217
"234","Poland","POL","2000-2009","sd",2.43028925236359,1.62716303162261,2.6434528128012,0.926194805538353,2.66883937296004,2.30151339062281
"235","Poland","POL","2010-2019","mean",1.58492313074098,0.822509822838001,0.385409891182411,0.377003416720565,1.60117126217115,1.49413512263876
"236","Poland","POL","2010-2019","sd",1.35148795606419,0.638528716138366,1.42761660706338,0.8398580084868,1.69801514931752,1.26997284210437
"237","Poland","POL","2020-","mean",10.646878429019,2.95542532629618,3.34850173499525,4.34295136772761,9.30312233470185,7.90214014496927
"238","Poland","POL","2020-","sd",9.22046142421485,2.29787184380877,5.50802616876037,11.4776665417499,5.59824731979285,4.85944551160291
"239","Poland","POL",NA,"mean",7.22748530360198,2.8719302118538,4.81693899828191,-0.461383906533724,3.38098246470145,4.29372742822425
"240","Poland","POL",NA,"sd",4.69727513792678,1.32255558761129,4.4002259671381,1.64404133339848,0.812037463067684,1.20557412772787
"241","Portugal","PRT","1990-1999","mean",3.41686746294326,1.84480171365201,1.0443755898725,0.527690159418748,2.58025398968414,3.36786375509193
"242","Portugal","PRT","1990-1999","sd",0.701881897832754,0.325210167972331,0.696677123596082,0.690936429427933,0.492211796406682,0.692121458275247
"243","Portugal","PRT","2000-2009","mean",3.0391168256537,1.4071464637954,1.27396469155896,0.358005670299334,2.60109646572555,2.94852209312707
"244","Portugal","PRT","2000-2009","sd",0.950350506627376,0.697986788557995,0.929970634193672,0.930032216143622,1.39051885136362,0.982323753044834
"245","Portugal","PRT","2010-2019","mean",1.27227499692007,0.309617821925053,0.48110467395319,0.481552501041823,1.16263325068362,1.21912880046552
"246","Portugal","PRT","2010-2019","sd",1.04852069338481,1.09755420977348,0.835900042685812,0.431523661121712,1.22659640089897,1.0583873643118
"247","Portugal","PRT","2020-","mean",5.09596041391181,2.17895842480667,1.70420895742666,1.21279303167848,4.19511936868657,4.71488485962214
"248","Portugal","PRT","2020-","sd",2.35870474934482,2.06336674215258,2.26980765208579,1.88756184680155,3.22183948411584,2.49783627359109
"249","Portugal","PRT",NA,"mean",2.85942958115371,4.43833802256042,-0.176908008418001,-1.40200043298871,-0.0107792102587212,2.14598288959381
"250","Portugal","PRT",NA,"sd",1.70162892881869,2.2241289321032,1.03723626143456,1.06815884893475,0.299901819873918,1.05606431117535
"251","Romania","ROU","1990-1999","mean",NA,NA,NA,NA,NA,NA
"252","Romania","ROU","1990-1999","sd",NA,NA,NA,NA,NA,NA
"253","Romania","ROU","2000-2009","mean",NA,NA,NA,NA,NA,NA
"254","Romania","ROU","2000-2009","sd",NA,NA,NA,NA,NA,NA
"255","Romania","ROU","2010-2019","mean",NA,NA,NA,NA,NA,NA
"256","Romania","ROU","2010-2019","sd",NA,NA,NA,NA,NA,NA
"257","Romania","ROU","2020-","mean",NA,NA,NA,NA,NA,NA
"258","Romania","ROU","2020-","sd",NA,NA,NA,NA,NA,NA
"259","Romania","ROU",NA,"mean",NA,NA,NA,NA,NA,NA
"260","Romania","ROU",NA,"sd",NA,NA,NA,NA,NA,NA
"261","Slovak Republic","SVK","1990-1999","mean",6.53890292220576,1.72364060318059,3.53916540821525,1.27609691080992,7.28657377077487,6.18267814412647
"262","Slovak Republic","SVK","1990-1999","sd",2.28782361178727,1.61442222994372,3.17942124891111,1.42052507616838,2.74827465598119,2.70604303641479
"263","Slovak Republic","SVK","2000-2009","mean",4.19226043432824,1.21951593319947,2.52436344289637,0.44838105823239,5.49171581627539,3.90980672765323
"264","Slovak Republic","SVK","2000-2009","sd",3.13834120341404,1.36098731440584,3.03732657562266,1.38221002283798,3.43205641161552,3.02738775437245
"265","Slovak Republic","SVK","2010-2019","mean",0.982699774057461,0.888553790918803,-0.196529259112045,0.290675242250704,1.5454967793875,0.894315008246016
"266","Slovak Republic","SVK","2010-2019","sd",1.11145637226907,1.00996063325408,1.10825749345845,0.609819716253155,1.56401494132323,1.0167583285589
"267","Slovak Republic","SVK","2020-","mean",6.78938819321938,2.22157164196109,4.17049774812331,0.397318803134976,7.96182274777684,6.39753168289875
"268","Slovak Republic","SVK","2020-","sd",3.79552686194078,1.66933415899714,3.38310736696292,1.492726999659,5.14552283348181,3.3925325635727
"269","Slovak Republic","SVK",NA,"mean",2.49556976076328,2.05608094559804,0.658942524217477,-0.219453709052234,1.9399238512781,2.40301631267848
"270","Slovak Republic","SVK",NA,"sd",0.421450826117158,1.30001878616823,1.01832353568345,0.130706260204413,0.578104777518495,0.45685248068036
"271","Slovenia","SVN","1990-1999","mean",8.5493624339349,3.00145731784895,3.9717488612615,1.57615625482445,8.06919423211586,8.32501906504723
"272","Slovenia","SVN","1990-1999","sd",2.10775160763123,1.20221414486736,1.50488540714705,0.733061104400793,1.68727209697291,2.1517515607298
"273","Slovenia","SVN","2000-2009","mean",4.72896541646402,2.68342721743443,1.70568636453622,0.339851834493362,4.90105466515955,4.63416014723034
"274","Slovenia","SVN","2000-2009","sd",2.36121480236713,1.7308986115216,1.29271564462407,0.81992698425517,2.72838260899782,2.34989753718099
"275","Slovenia","SVN","2010-2019","mean",1.09031197798497,0.388302880932587,0.378624106840598,0.32338499021178,1.23904236332529,1.1029429992457
"276","Slovenia","SVN","2010-2019","sd",0.949399419658446,0.979106654400985,0.829361964914485,0.469189418720787,1.02016827508632,0.908412233823167
"277","Slovenia","SVN","2020-","mean",6.7196190095153,2.39943971860864,2.01255331284803,2.30762597805864,5.62136913738423,5.97561007166627
"278","Slovenia","SVN","2020-","sd",3.70752519118052,2.22199948821728,3.40986859990462,3.58270303551963,3.52279472650489,3.71960212903134
"279","Slovenia","SVN",NA,"mean",4.63710657137594,4.7266355122481,2.31316442759616,-2.40269336846832,-0.0462979413498377,1.02223542083469
"280","Slovenia","SVN",NA,"sd",3.57271424095434,3.47941984504841,1.76961788601393,0.899271894509025,1.09491778222552,0.943736493877201
"281","Spain","ESP","1990-1999","mean",2.86904737335974,1.62806974935478,0.632974428438922,0.608003195566031,2.41920441448356,2.81258124525901
"282","Spain","ESP","1990-1999","sd",0.584676387045925,0.438238162441148,1.03464339707635,0.358498171504436,0.754635937369699,0.61489671358002
"283","Spain","ESP","2000-2009","mean",3.53506638041111,1.71096280399498,1.69591254096572,0.128191035450411,2.96428371627656,3.41359025555381
"284","Spain","ESP","2000-2009","sd",1.14699642165328,0.658515599097558,0.737270743583943,0.894448752236579,1.29278084653313,1.25451112872753
"285","Spain","ESP","2010-2019","mean",0.625922233420925,-0.0373090881624233,0.137899227840174,0.525332093743175,1.23404612079194,0.496341582307762
"286","Spain","ESP","2010-2019","sd",0.700351402654814,1.02858443662631,0.807224760062446,0.945123900045253,1.29644385018918,0.677396049611877
"287","Spain","ESP","2020-","mean",4.5461178682505,1.61630717746915,2.19859599011706,0.731214700664291,4.5946819738019,4.25151692552556
"288","Spain","ESP","2020-","sd",1.63467863879785,1.36428562587896,2.11395733951299,1.53604381628681,2.73477608189557,1.67605233836264
"289","Spain","ESP",NA,"mean",1.74542643502976,3.93798074079214,-1.37605557117937,-0.81649873458301,-0.319408499767423,1.11984250697655
"290","Spain","ESP",NA,"sd",0.57976484671233,1.3588787324432,0.474801460819733,0.986658201006953,0.621156931431388,0.128587896803274
"291","Sweden","SWE","1990-1999","mean",1.97572695414344,0.358650261213316,0.585382619557663,1.03169407337246,1.00139851248077,1.77189692730188
"292","Sweden","SWE","1990-1999","sd",1.18733330806044,1.24209123498918,2.03931139215175,1.19748673307329,1.13026920803361,1.21816418320071
"293","Sweden","SWE","2000-2009","mean",1.98152215954396,1.31089096602333,0.371000933052277,0.29963026046836,1.47430751475451,1.91504079315173
"294","Sweden","SWE","2000-2009","sd",1.04744468595761,1.26857186797107,0.860474586314163,0.598217884487669,1.23120826696136,1.01530873493826
"295","Sweden","SWE","2010-2019","mean",1.78407906317703,0.895883987627466,0.574637122196866,0.313557953352701,1.12558276653886,1.71453047578707
"296","Sweden","SWE","2010-2019","sd",0.71921222140388,0.919762533544413,1.27577046580146,0.460649171985055,1.03346466294659,0.752369178937055
"297","Sweden","SWE","2020-","mean",4.76370832198999,1.84772413746072,1.73564992924532,1.18033425528395,6.04080470959068,4.66917986141307
"298","Sweden","SWE","2020-","sd",1.8354542491971,1.36358744407941,1.01189881366642,1.14819120422577,3.56334522726453,1.88363671587963
"299","Sweden","SWE",NA,"mean",2.12387172793187,1.67076785212982,1.45531816220671,-1.00221428640466,0.49911503099892,1.8690175912182
"300","Sweden","SWE",NA,"sd",0.618170429807222,1.31441418422578,0.771896592151693,1.14138516511325,0.378731023518692,0.426599913577082
"301","Switzerland","CHE","1990-1999","mean",1.39911458774276,0.773537080151849,0.425292994869713,0.200284512721196,2.00149184494316,1.27476398508672
"302","Switzerland","CHE","1990-1999","sd",1.84269549312087,1.73184237254389,1.0996902690742,0.480007028489357,1.91838985878607,1.82317416633995
"303","Switzerland","CHE","2000-2009","mean",1.19982851164668,0.794828079028064,0.346931816560783,0.0580686160578326,0.954753218855154,1.09366906856715
"304","Switzerland","CHE","2000-2009","sd",0.813126475488897,1.343605262842,1.39608577840357,0.342592185362772,0.805344854667639,0.843580655540917
"305","Switzerland","CHE","2010-2019","mean",-0.156163411756895,0.0746390958395506,-0.179538958166637,-0.051263549429809,0.0254910268066645,-0.194025953731038
"306","Switzerland","CHE","2010-2019","sd",0.638898034062044,0.780133516168139,0.987332722146345,0.126341434930071,0.683363317055594,0.624589827053769
"307","Switzerland","CHE","2020-","mean",1.83385905896312,0.852246152514505,0.906342383903549,0.075270522545068,1.76826996699732,1.6967127628801
"308","Switzerland","CHE","2020-","sd",1.023747505646,1.09730003962242,1.56038687690116,0.381641456467555,1.09776487694099,1.01269900852369
"309","Switzerland","CHE",NA,"mean",-0.612476149438952,0.667377936911758,-1.14002531684194,-0.139828769508765,-0.72465126322625,-0.699309375572546
"310","Switzerland","CHE",NA,"sd",0.311746864260759,0.707714334687642,1.04016774117473,0.130142012687037,0.456270994439573,0.361514201946655
"311","Türkiye","TUR","1990-1999","mean",54.2142714371638,17.1211095507899,31.202292551355,5.8908693350189,64.7652739879174,53.8485551240943
"312","Türkiye","TUR","1990-1999","sd",3.23398300207705,0.878509208511841,2.3172899545506,1.64282697812519,0.990990518142064,3.21845317761731
"313","Türkiye","TUR","2000-2009","mean",22.0363034472096,5.36338413894182,13.7340222716395,2.93889703662824,23.0750612371276,21.8540707493222
"314","Türkiye","TUR","2000-2009","sd",19.4013120331871,4.20271532575154,12.3883284811332,3.21154839129103,21.1108949713761,19.2206923290176
"315","Türkiye","TUR","2010-2019","mean",9.58820720178575,3.30699127744978,5.37310731841267,0.908108605923295,9.8530818476251,9.36915966869388
"316","Türkiye","TUR","2010-2019","sd",3.70528501909138,1.80088534518167,3.47111270375995,1.01390343232242,3.89516413321732,3.68042683672681
"317","Türkiye","TUR","2020-","mean",67.3576338851228,19.6870339943764,40.6440180866588,7.02658180408757,51.2810450777545,65.4718761065833
"318","Türkiye","TUR","2020-","sd",29.4406424718658,12.3502498462632,21.5895759121985,4.03133887335965,23.503744191081,29.0269500156546
"319","Türkiye","TUR",NA,"mean",15.0453182771015,2.34923673963674,10.5243456178518,2.17173591961301,12.262156932509,14.6476301245338
"320","Türkiye","TUR",NA,"sd",4.76498584874277,1.2009311808092,4.43976583246923,1.52600670836051,0.856122698507404,4.34699014165982
"321","United Kingdom","GBR","1990-1999","mean",1.77470962062247,1.37876594610235,0.0223547591233791,0.373588915396732,2.15441859882634,1.66899337096163
"322","United Kingdom","GBR","1990-1999","sd",1.76198533278431,0.678018937823941,2.14751597440514,0.253178289922075,0.474152261097313,1.81060389320944
"323","United Kingdom","GBR","2000-2009","mean",2.3668237843493,1.5011336829885,0.753981873564905,0.111708227795892,1.94050657461374,2.30587273872337
"324","United Kingdom","GBR","2000-2009","sd",0.928875293901616,0.791570859664742,1.31672470043577,0.337842540783216,0.775217370937082,0.936856230613873
"325","United Kingdom","GBR","2010-2019","mean",1.78281318846679,0.636252005304785,0.736354261022515,0.410206922139491,2.06372834400327,1.72886211450612
"326","United Kingdom","GBR","2010-2019","sd",0.585637790789612,0.721746802874831,0.841100900151242,0.603496709144504,0.949628682308826,0.591773833177461
"327","United Kingdom","GBR","2020-","mean",-1.41511691240709,1.39756639517102,1.06785829341946,-3.88054160099758,5.24873355551748,3.97794662788408
"328","United Kingdom","GBR","2020-","sd",27.690977313034,3.1993062514588,3.20005496509214,23.6903861705154,2.77154929033964,3.69373131580419
"329","United Kingdom","GBR",NA,"mean",10.6600888802755,6.77301578473411,5.10841081820206,-1.22133772266065,1.04597587646371,5.19521915766154
"330","United Kingdom","GBR",NA,"sd",10.7727245354048,5.02710526532417,4.78719003099815,1.75846670880909,0.427335617188391,3.04511527429335
"331","United States","USA","1950-1959","mean",NA,NA,NA,NA,NA,NA
"332","United States","USA","1950-1959","sd",NA,NA,NA,NA,NA,NA
"333","United States","USA","1960-1969","mean",NA,NA,0.544935672208109,0.199322131892597,2.3344603066375,2.3001032686447
"334","United States","USA","1960-1969","sd",NA,NA,0.472290267479257,0.28743712467337,1.48624492016499,1.34051179558622
"335","United States","USA","1970-1979","mean",6.36182264135652,3.59190498720712,2.4010328404133,0.368884813736104,7.08939939991032,6.54581424324607
"336","United States","USA","1970-1979","sd",1.72360962173094,1.26266085902139,1.04725531698236,0.28030796999794,2.7207661993061,1.82920622605265
"337","United States","USA","1980-1989","mean",4.77587774431404,2.60102314716415,1.84468781218618,0.330166784963719,5.56204537447892,4.73401931781692
"338","United States","USA","1980-1989","sd",2.9442772922274,1.58842467993697,1.41198249371762,0.327073250095964,3.54294849143664,2.55887721416803
"339","United States","USA","1990-1999","mean",2.35743216102572,1.28550895621723,0.921939208703864,0.149983996104627,3.00475405010998,2.21036670080775
"340","United States","USA","1990-1999","sd",0.849021417715023,0.65198716278824,0.656829803812559,0.221083233691202,1.12076151747981,0.792203953674787
"341","United States","USA","2000-2009","mean",2.10892397476383,0.980807550696286,0.960484223533971,0.167632200533571,2.57183254934731,2.22161208165247
"342","United States","USA","2000-2009","sd",1.44556550089876,0.927483247576235,1.17227751822826,0.148594882524275,1.3795360927552,0.768878386028998
"343","United States","USA","2010-2019","mean",1.75624537405585,0.816552143573155,0.821289791371436,0.118403439111263,1.77249464110326,1.61924542646504
"344","United States","USA","2010-2019","sd",1.0064716790403,0.627672353452872,0.955926478593841,0.0782579397546184,0.841321994453641,0.484083128158616
"345","United States","USA","2020-","mean",5.55359105903366,1.65648289967002,2.00635981233641,1.79212905009014,5.09359004869171,4.56512697403004
"346","United States","USA","2020-","sd",3.42251231726798,0.732218869614988,1.15944251407736,2.55828603179889,2.21981054920045,2.01733518749703
"347","United States","USA",NA,"mean",3.18547912757441,1.92577702040394,2.23353584194618,-0.973833734775711,1.236204587903,1.31830584734339
"348","United States","USA",NA,"sd",1.27469652771004,0.680060541604254,1.7876900005537,0.708943689900179,0.71625949369147,0.431590459759182
